City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
297,Shingu,JP,2022-07-14 02:45:50,33.7333,135.9833,82.45,66,100,4.18
298,San Patricio,US,2022-07-14 02:45:51,28.017,-97.5169,86.18,70,30,11.59
299,Vila,PT,2022-07-14 02:45:51,42.0304,-8.1588,83.28,34,49,5.08
300,Lata,PT,2022-07-14 02:45:52,40.1629,-8.3327,76.08,29,29,3.31
301,Shu,KZ,2022-07-14 02:45:52,43.5983,73.7614,83.08,21,0,12.03
302,Mastic Beach,US,2022-07-14 02:45:53,40.7668,-72.8521,75.97,84,0,8.01
303,Pervomayskoye,RU,2022-07-14 02:45:53,43.919,46.7102,78.15,53,10,11.81
304,Birin,NP,2022-07-14 02:45:53,26.8865,88.0718,73.62,69,94,3.96
305,Dicabisagan,PH,2022-07-14 02:45:54,17.0818,122.4157,89.83,65,73,10.74
306,Korla,CN,2022-07-14 02:45:54,41.7597,86.1469,82.56,22,100,8.52
307,Tortoli,IT,2022-07-14 02:45:55,39.9256,9.6572,73.09,65,0,3.44
308,Firovo,RU,2022-07-14 02:45:55,57.4814,33.7021,57.31,76,95,3.29
309,Port Augusta,AU,2022-07-14 02:45:55,-32.5,137.7667,58.66,45,0,2.33
310,Usinsk,RU,2022-07-14 02:45:56,65.9939,57.5281,75.92,56,14,3.87
311,Rio Grande,BR,2022-07-14 02:44:43,-32.035,-52.0986,51.94,83,0,17.78
312,Tucumcari,US,2022-07-14 02:45:57,35.1717,-103.725,89.44,29,0,12.66
313,Santiago,CL,2022-07-14 02:43:57,-33.4569,-70.6483,51.85,84,75,2.3
314,Havre-Saint-Pierre,CA,2022-07-14 02:44:09,50.2334,-63.5986,57.2,87,0,3.44
315,Leh,IN,2022-07-14 02:45:46,34.1667,77.5833,60.46,54,85,6.76
316,Isangel,VU,2022-07-14 02:45:58,-19.55,169.2667,84.31,79,40,11.5
317,Peleduy,RU,2022-07-14 02:45:58,59.6289,112.7406,73.71,50,14,6.4
318,Eyl,SO,2022-07-14 02:45:59,7.9803,49.8164,80.17,64,99,26.26
319,Olafsvik,IS,2022-07-14 02:45:59,64.8945,-23.7142,49.01,82,100,6.64
320,Ahipara,NZ,2022-07-14 02:45:59,-35.1667,173.1667,55.89,96,100,14.27
321,Herouville-Saint-Clair,FR,2022-07-14 02:46:00,49.2109,-0.3065,63.59,82,0,6.91
322,Vila Velha,BR,2022-07-14 02:46:00,-20.3297,-40.2925,70.95,88,75,1.14
323,Coihueco,CL,2022-07-14 02:41:55,-36.6167,-71.8333,34.54,93,100,2.3
324,Beringovskiy,RU,2022-07-14 02:46:01,63.05,179.3167,49.3,88,100,5.66
325,Celestun,MX,2022-07-14 02:46:02,20.8667,-90.4,83.86,69,94,9.62
326,Soe,ID,2022-07-14 02:47:02,-9.8607,124.284,69.94,67,68,7.85
327,Ust-Nera,RU,2022-07-14 02:47:03,64.5667,143.2,72.23,58,84,4.94
328,Hajduszoboszlo,HU,2022-07-14 02:47:03,47.45,21.4,66.31,48,0,3.44
329,Yanji,CN,2022-07-14 02:47:03,42.9075,129.5078,66.45,95,100,4.45
330,Port Blair,IN,2022-07-14 02:47:04,11.6667,92.75,82.44,83,100,10.36
331,Pietarsaari,FI,2022-07-14 02:47:04,63.65,22.6833,63.9,92,100,8.14
332,Koroni,GR,2022-07-14 02:47:05,36.8,21.95,66.07,60,1,8.34
333,Poum,NC,2022-07-14 02:47:05,-20.2333,164.0167,73.83,60,98,17.47
334,Plettenberg Bay,ZA,2022-07-14 02:47:06,-34.0527,23.3716,61.0,53,94,12.68
335,Terrace,CA,2022-07-14 02:47:06,54.5163,-128.6035,57.11,76,100,17.27
336,Belomorsk,RU,2022-07-14 02:47:07,64.5232,34.7668,64.31,71,100,4.45
337,Komsomolskiy,UZ,2022-07-14 02:47:07,40.4272,71.7189,79.52,34,0,4.61
338,Liverpool,GB,2022-07-14 02:45:12,53.4106,-2.9779,58.95,79,100,4.61
339,Caconda,AO,2022-07-14 02:47:08,-13.7333,15.0667,49.33,50,0,4.45
340,Tezu,IN,2022-07-14 02:47:08,27.9167,96.1667,92.28,57,87,2.62
341,Talnakh,RU,2022-07-14 02:47:09,69.4865,88.3972,58.21,42,45,1.32
342,Lagoa,PT,2022-07-14 02:47:09,39.05,-27.9833,68.2,93,98,12.19
343,Moba,CN,2022-07-14 02:47:10,33.2288,105.0179,67.86,93,100,3.67
344,Carlos Antonio Lopez,PY,2022-07-14 02:47:10,-26.4,-54.7667,56.34,98,47,3.58
345,Te Anau,NZ,2022-07-14 02:47:11,-45.4167,167.7167,43.0,86,66,0.92
346,Takoradi,GH,2022-07-14 02:47:12,4.8845,-1.7554,74.84,85,100,10.4
347,Yatou,CN,2022-07-14 02:47:12,37.15,122.3833,83.77,69,11,1.57
348,Wilmington Island,US,2022-07-14 02:47:13,32.0036,-80.9737,82.98,64,94,3.51
349,Manado,ID,2022-07-14 02:47:13,1.487,124.8455,83.17,89,40,4.61
350,Turan,VN,2022-07-14 02:47:13,16.0678,108.2208,87.78,74,40,3.44
351,Le Port,RE,2022-07-14 02:47:14,-20.9373,55.2919,68.25,66,19,4.65
352,Namtsy,RU,2022-07-14 02:47:14,62.7161,129.6658,78.3,57,96,2.91
353,Ipua,BR,2022-07-14 02:47:15,-20.4381,-48.0122,67.24,43,14,3.65
354,Guerrero Negro,MX,2022-07-14 02:46:22,27.9769,-114.0611,65.79,84,2,18.63
355,Lompoc,US,2022-07-14 02:46:40,34.6391,-120.4579,70.79,80,100,12.66
356,Naron,ES,2022-07-14 02:47:16,43.5167,-8.1528,76.66,53,34,5.01
357,Ilulissat,GL,2022-07-14 02:47:16,69.2167,-51.1,46.42,81,57,4.61
358,Cuamba,MZ,2022-07-14 02:47:17,-14.8031,36.5372,61.86,75,86,1.77
359,Medina,SA,2022-07-14 02:47:17,24.4686,39.6142,91.83,12,0,6.91
360,Truth Or Consequences,US,2022-07-14 02:47:18,33.1284,-107.2528,86.23,34,0,0.0
361,Villarrica,PY,2022-07-14 02:47:18,-25.75,-56.4333,60.76,89,97,5.86
362,Mandiana,GN,2022-07-14 02:47:19,10.6333,-8.6833,72.73,88,100,3.8
363,Vao,NC,2022-07-14 02:47:19,-22.6667,167.4833,71.31,72,96,29.86
364,Katobu,ID,2022-07-14 02:47:20,-4.9408,122.5276,84.63,55,61,7.27
365,Hollola,FI,2022-07-14 02:47:20,61.05,25.4333,57.61,97,100,6.31
366,Abha,SA,2022-07-14 02:47:20,18.2164,42.5053,64.22,72,40,0.0
367,Lasa,IT,2022-07-14 02:44:46,46.6166,10.7002,68.88,66,98,2.37
368,Mahibadhoo,MV,2022-07-14 02:47:22,3.7833,72.9667,82.45,75,80,12.35
369,Muyezerskiy,RU,2022-07-14 02:47:22,63.9333,31.65,58.77,75,65,6.51
370,Deputatskiy,RU,2022-07-14 02:48:22,69.3,139.9,52.93,63,100,8.97
371,Dongsheng,CN,2022-07-14 02:48:23,39.8161,109.9776,78.76,31,97,11.36
372,Haines Junction,CA,2022-07-14 02:48:23,60.7522,-137.5108,60.75,59,41,4.61
373,Cockburn Town,TC,2022-07-14 02:48:24,21.4612,-71.1419,81.16,77,4,17.85
374,Oistins,BB,2022-07-14 02:48:24,13.0667,-59.5333,80.69,74,40,16.11
375,Sterling,US,2022-07-14 02:47:11,39.0062,-77.4286,81.37,81,100,23.02
376,Niamey,NE,2022-07-14 02:48:25,13.5137,2.1098,84.49,54,0,4.61
377,Zhezkazgan,KZ,2022-07-14 02:48:25,47.8043,67.7144,76.98,33,0,4.47
378,Kurumkan,RU,2022-07-14 02:48:26,54.3,110.3,77.41,43,55,2.48
379,Inirida,CO,2022-07-14 02:48:26,3.8653,-67.9239,72.99,98,100,2.26
380,Khasan,RU,2022-07-14 02:48:27,42.4308,130.6434,63.9,99,100,7.4
381,Saldanha,ZA,2022-07-14 02:46:13,-33.0117,17.9442,57.15,94,100,8.66
382,Fort Nelson,CA,2022-07-14 02:48:27,58.8053,-122.7002,63.99,52,75,6.91
383,Hurricane,US,2022-07-14 02:48:28,37.1753,-113.2899,100.87,35,61,7.7
384,Neuquen,AR,2022-07-14 02:48:29,-38.9516,-68.0591,39.09,87,75,4.61
385,Kaposmero,HU,2022-07-14 02:48:29,46.3617,17.704,61.68,59,14,5.28
386,Lively,CA,2022-07-14 02:48:30,46.4334,-81.1498,61.72,71,41,4.99
387,Vestmannaeyjar,IS,2022-07-14 02:48:30,63.4427,-20.2734,49.62,80,100,12.55
388,Hamilton,US,2022-07-14 02:45:11,39.1834,-84.5333,77.63,81,75,8.05
389,Marawi,PH,2022-07-14 02:48:31,7.9986,124.2928,82.87,60,11,2.19
390,Namibe,AO,2022-07-14 02:48:32,-15.1961,12.1522,62.42,87,0,0.4
391,Egvekinot,RU,2022-07-14 02:48:32,66.3167,-179.1667,53.1,68,74,3.22
392,Thinadhoo,MV,2022-07-14 02:44:58,0.5333,72.9333,83.41,74,37,11.56
393,Najran,SA,2022-07-14 02:48:33,17.4924,44.1277,74.05,36,100,6.46
394,Furstenfeld,AT,2022-07-14 02:46:28,47.05,16.0833,67.3,60,85,4.25
395,Gualaquiza,EC,2022-07-14 02:48:33,-3.4,-78.55,61.27,99,88,1.52
396,Beloha,MG,2022-07-14 02:48:34,-25.1667,45.05,59.63,69,0,6.78
397,Northam,GB,2022-07-14 02:48:34,51.0333,-4.2167,57.61,83,17,7.4
398,Barkly West,ZA,2022-07-14 02:48:34,-28.5354,24.5215,50.65,46,0,7.67
399,Krutinka,RU,2022-07-14 02:48:35,56.0055,71.5113,64.27,88,61,4.32
400,Lamar,US,2022-07-14 02:48:35,33.6668,-95.5836,88.65,51,0,6.91
401,Bogorodskoye,RU,2022-07-14 02:48:36,56.55,37.8833,58.53,75,49,4.09
402,San Luis,AR,2022-07-14 02:47:53,-33.295,-66.3356,44.4,53,0,3.96
403,Quatre Cocos,MU,2022-07-14 02:48:37,-20.2078,57.7625,68.11,64,95,15.52
404,Vypolzovo,RU,2022-07-14 02:48:37,57.8767,33.6986,56.59,84,99,3.74
405,Santa Isabel Do Rio Negro,BR,2022-07-14 02:48:37,-0.4139,-65.0192,73.31,98,100,2.06
406,Whitefish,US,2022-07-14 02:45:42,48.4111,-114.3376,78.42,62,0,8.05
407,Port-Gentil,GA,2022-07-14 02:48:38,-0.7193,8.7815,72.79,84,26,12.5
408,Guayaramerin,BO,2022-07-14 02:48:38,-10.8368,-65.3614,77.59,72,94,2.17
409,Epinal,FR,2022-07-14 02:48:39,48.1833,6.45,63.36,50,31,3.09
410,Tura,IN,2022-07-14 02:48:28,25.5198,90.2201,86.07,70,33,1.19
411,Yibin,CN,2022-07-14 02:48:40,28.7667,104.6238,86.61,76,96,3.24
412,Bambanglipuro,ID,2022-07-14 02:48:40,-7.95,110.2833,83.05,73,98,7.27
413,Pedra Azul,BR,2022-07-14 02:48:40,-16.0053,-41.2972,57.04,85,69,3.33
414,Cairns,AU,2022-07-14 02:48:41,-16.9167,145.7667,75.07,41,21,11.5
415,Kultayevo,RU,2022-07-14 02:48:41,57.8943,55.9392,73.38,78,0,4.47
416,Yulara,AU,2022-07-14 02:49:42,-25.2406,130.9889,59.27,38,0,16.26
417,Tshikapa,CD,2022-07-14 02:47:10,-6.4167,20.8,67.98,39,8,3.11
418,Marsa Matruh,EG,2022-07-14 02:49:42,31.3525,27.2453,75.4,64,0,9.22
419,Gizo,SB,2022-07-14 02:49:43,-8.103,156.8419,84.18,70,21,7.25
420,Beisfjord,NO,2022-07-14 02:49:43,68.3751,17.5988,57.04,99,100,3.51
421,Kununurra,AU,2022-07-14 02:49:33,-15.7667,128.7333,71.58,21,14,13.8
422,Havoysund,NO,2022-07-14 02:49:44,70.9963,24.6622,55.63,98,100,7.85
423,Lodja,CD,2022-07-14 02:49:44,-3.4833,23.4333,74.41,45,97,1.05
424,Rio Gallegos,AR,2022-07-14 02:49:44,-51.6226,-69.2181,35.65,75,75,11.5
425,Itarema,BR,2022-07-14 02:49:45,-2.9248,-39.9167,78.76,80,9,14.63
426,Champerico,GT,2022-07-14 02:48:35,14.3,-91.9167,76.28,92,98,7.7
427,Manzhouli,CN,2022-07-14 02:49:46,49.6,117.4333,64.54,85,100,11.34
428,Ajdabiya,LY,2022-07-14 02:49:46,30.7554,20.2263,73.0,71,0,9.42
429,Kadyy,RU,2022-07-14 02:49:46,57.787,43.1903,63.23,77,100,2.73
430,Balakhta,RU,2022-07-14 02:49:47,55.38,91.6,57.88,66,92,5.14
431,Plaster Rock,CA,2022-07-14 02:49:47,46.9065,-67.39,63.12,67,99,3.58
432,Paamiut,GL,2022-07-14 02:49:48,61.994,-49.6678,41.74,85,100,4.47
433,Sawtell,AU,2022-07-14 02:49:48,-30.3833,153.1,64.42,48,40,19.57
434,Qaqortoq,GL,2022-07-14 02:49:49,60.7167,-46.0333,47.01,69,100,1.86
435,Waipawa,NZ,2022-07-14 02:49:49,-41.4122,175.5153,47.08,80,100,5.32
436,Etchoropo,MX,2022-07-14 02:49:49,26.7667,-109.6667,78.42,59,71,19.01
437,Zahir Pir,PK,2022-07-14 02:49:50,28.8124,70.524,83.41,74,100,6.96
438,Pisco,PE,2022-07-14 02:49:50,-13.7,-76.2167,59.05,88,0,13.8
439,Port Lincoln,AU,2022-07-14 02:49:51,-34.7333,135.8667,58.32,59,1,5.93
440,Chumikan,RU,2022-07-14 02:49:51,54.7183,135.315,55.31,98,100,6.42
441,Omsukchan,RU,2022-07-14 02:49:52,62.5333,155.8,74.88,57,22,11.79
442,Tautira,PF,2022-07-14 02:49:53,-17.7333,-149.15,76.82,66,38,16.73
443,Srednekolymsk,RU,2022-07-14 02:49:53,67.45,153.6833,62.49,53,59,14.83
444,Scottsbluff,US,2022-07-14 02:49:54,41.8666,-103.6672,89.83,32,0,5.75
445,Parchim,DE,2022-07-14 02:49:54,53.4263,11.8488,56.71,95,100,6.85
446,Namatanai,PG,2022-07-14 02:49:54,-3.6667,152.4333,83.17,76,91,8.03
447,College,US,2022-07-14 02:49:55,64.8569,-147.8028,65.21,57,75,10.36
448,Ampanihy,MG,2022-07-14 02:49:55,-24.7,44.75,59.2,75,0,7.07
449,Pemangkat,ID,2022-07-14 02:49:57,1.1667,108.9667,84.52,64,100,4.68
450,Urumqi,CN,2022-07-14 02:47:01,43.801,87.6005,79.75,24,0,8.95
451,Zyryanka,RU,2022-07-14 02:49:58,65.75,150.85,69.04,58,63,16.53
452,Rio Tercero,AR,2022-07-14 02:49:58,-32.173,-64.1141,51.8,56,0,10.58
453,Lashio,MM,2022-07-14 02:49:59,22.9333,97.75,82.27,68,36,1.36
454,Jardim,BR,2022-07-14 02:49:59,-21.4803,-56.1381,65.88,82,55,5.44
455,Bermeo,ES,2022-07-14 02:49:59,43.4209,-2.7215,69.24,53,31,5.19
456,Astana,KZ,2022-07-14 02:50:00,51.1801,71.446,71.55,49,0,6.71
457,Chimoio,MZ,2022-07-14 02:50:00,-19.1164,33.4833,53.01,86,7,2.82
458,Batemans Bay,AU,2022-07-14 02:46:18,-35.7167,150.1833,56.1,45,26,10.36
459,Abancay,PE,2022-07-14 02:50:01,-13.6339,-72.8814,53.02,90,47,2.21
460,Dhidhdhoo,MV,2022-07-14 02:46:52,6.8833,73.1,82.4,77,100,17.13
461,Matehuala,MX,2022-07-14 02:47:50,23.65,-100.65,72.14,58,37,11.32
462,Trairi,BR,2022-07-14 02:51:02,-3.2778,-39.2689,77.74,81,7,10.11
463,Port-Cartier,CA,2022-07-14 02:49:00,50.0334,-66.8654,58.68,84,85,4.7
464,Lowestoft,GB,2022-07-14 02:51:03,52.4752,1.7516,58.01,84,93,1.36
465,Phalodi,IN,2022-07-14 02:51:03,27.1333,72.3667,82.83,71,100,15.35
466,Adrar,MR,2022-07-14 02:51:04,20.5022,-10.0711,95.29,22,94,10.49
467,Keffi,NG,2022-07-14 02:51:04,8.8486,7.8736,71.29,98,100,1.95
468,Salamanca,ES,2022-07-14 02:51:05,40.8333,-6.0,70.99,30,5,6.26
469,Ostrovnoy,RU,2022-07-14 02:51:05,68.0531,39.5131,65.21,84,16,6.96
470,Gushi,CN,2022-07-14 02:51:06,34.6425,109.5843,87.93,66,65,5.86
471,Marakkanam,IN,2022-07-14 02:51:06,12.2,79.95,86.56,52,42,19.44
472,Nouadhibou,MR,2022-07-14 02:51:07,20.931,-17.0347,69.78,83,19,21.25
473,Russell,US,2022-07-14 02:51:07,32.3502,-85.1999,76.28,95,100,3.11
474,Nizhniy Kuranakh,RU,2022-07-14 02:51:07,58.8353,125.4869,67.05,84,100,0.85
475,Matam,SN,2022-07-14 02:51:09,15.6175,-13.3303,88.52,42,53,13.73
476,Konstantinovka,RU,2022-07-14 02:51:09,49.6167,127.9833,78.85,67,100,13.96
477,Sorland,NO,2022-07-14 02:51:10,67.667,12.6934,51.66,86,100,8.21
478,Aleksandrov Gay,RU,2022-07-14 02:51:10,50.147,48.5704,82.08,40,100,8.19
479,Vila Franca Do Campo,PT,2022-07-14 02:47:36,37.7167,-25.4333,68.2,87,100,10.89
480,Kampong Chhnang,KH,2022-07-14 02:51:11,12.1667,104.55,79.59,82,94,3.67
481,Semkhoz,RU,2022-07-14 02:51:11,56.2833,38.0667,57.83,77,72,2.95
482,Buenavista,PH,2022-07-14 02:51:12,8.9769,125.4089,88.03,60,10,1.95
483,Ambunti,PG,2022-07-14 02:51:12,-4.2365,142.8448,89.69,59,100,0.98
484,Mujiayingzi,CN,2022-07-14 02:51:12,42.1167,118.7833,80.22,35,45,12.17
485,Dakar,SN,2022-07-14 02:50:40,14.6937,-17.4441,77.88,80,100,11.39
486,Yafran,LY,2022-07-14 02:51:13,32.0633,12.5286,67.1,58,0,10.22
487,Requena,ES,2022-07-14 02:51:14,39.4883,-1.1004,67.78,33,2,1.43
488,Bilma,NE,2022-07-14 02:51:14,18.6853,12.9164,87.17,17,5,12.68
489,Garowe,SO,2022-07-14 02:51:15,8.4054,48.4845,76.24,64,76,27.22
490,Juneau,US,2022-07-14 02:51:15,58.3019,-134.4197,58.21,93,100,12.66
491,Fort Walton Beach,US,2022-07-14 02:51:15,30.4058,-86.6188,83.98,83,100,5.01
492,Kangaatsiaq,GL,2022-07-14 02:51:16,68.3065,-53.4641,40.39,94,36,10.29
493,Chilca,PE,2022-07-14 02:51:17,-12.5211,-76.7372,59.56,83,24,10.18
494,Karratha,AU,2022-07-14 02:51:17,-20.7377,116.8463,73.47,37,64,17.13
495,Kardla,EE,2022-07-14 02:51:17,58.9978,22.7492,64.06,85,6,7.4
496,Tamandare,BR,2022-07-14 02:51:18,-8.7597,-35.1047,73.87,87,7,8.12
497,Tessalit,ML,2022-07-14 02:51:18,20.1986,1.0114,91.67,24,45,9.4
498,Daokou,CN,2022-07-14 02:51:19,35.5639,114.5058,90.28,58,82,6.22
499,Bengkulu,ID,2022-07-14 02:47:29,-3.8004,102.2655,83.3,70,32,2.39
500,Suhbaatar,MN,2022-07-14 02:51:20,50.2314,106.2078,73.96,44,98,5.59
501,Markivka,UA,2022-07-14 02:51:21,49.5229,39.5705,63.3,48,48,6.69
502,Taksimo,RU,2022-07-14 02:47:32,56.3444,114.8794,75.0,51,42,3.24
503,Maumere,ID,2022-07-14 02:51:21,-8.6199,122.2111,80.1,66,99,5.28
504,Agaro,ET,2022-07-14 02:51:22,7.85,36.65,60.75,99,100,1.39
505,Ust-Tsilma,RU,2022-07-14 02:51:22,65.441,52.1498,76.91,51,43,4.32
506,Callaway,US,2022-07-14 02:51:23,30.153,-85.5699,81.95,85,38,1.99
507,Siniscola,IT,2022-07-14 02:51:23,40.5719,9.6922,67.55,70,0,3.67
508,Mamallapuram,IN,2022-07-14 02:51:24,12.6264,80.1722,84.25,53,64,20.74
509,Kokopo,PG,2022-07-14 02:52:24,-4.352,152.2633,85.28,65,100,17.94
510,Butia,BR,2022-07-14 02:52:24,-30.1197,-51.9622,47.32,97,3,4.5
511,Akureyri,IS,2022-07-14 02:52:25,65.6835,-18.0878,49.93,71,100,3.44
512,Kharp,RU,2022-07-14 02:52:25,66.8014,65.8081,67.86,66,84,6.08
513,Nhulunbuy,AU,2022-07-14 02:52:26,-12.2333,136.7667,77.61,61,40,21.85
514,Develi,TR,2022-07-14 02:52:26,38.3906,35.4922,51.15,63,0,2.91
515,Elk City,US,2022-07-14 02:48:13,35.412,-99.4043,89.58,29,0,9.22
516,Krasnoarmeysk,RU,2022-07-14 02:52:27,51.0239,45.6969,67.05,86,100,2.84
517,Witu,KE,2022-07-14 02:52:27,-2.3889,40.4382,71.76,85,98,13.47
518,Ngaglik,ID,2022-07-14 02:52:28,-6.84,111.3671,79.77,80,100,7.47
519,Kismayo,SO,2022-07-14 02:52:28,-0.3582,42.5454,75.63,87,100,16.64
520,Quelimane,MZ,2022-07-14 02:52:29,-17.8786,36.8883,62.55,94,0,2.3
521,Talcher,IN,2022-07-14 02:52:30,20.95,85.2167,79.41,85,100,1.66
522,San Policarpo,PH,2022-07-14 02:48:29,12.1791,125.5072,83.59,78,36,7.52
523,Kletnya,RU,2022-07-14 02:52:30,53.3897,33.2171,54.41,94,100,3.51
524,Griffith,US,2022-07-14 02:52:31,41.5284,-87.4237,69.12,82,0,3.44
525,Fare,PF,2022-07-14 02:52:32,-16.7,-151.0167,78.1,70,45,18.05
526,Nepomuk,CZ,2022-07-14 02:52:32,49.4862,13.5823,62.96,82,94,3.53
527,Tinglev,DK,2022-07-14 02:52:32,54.931,9.2524,56.75,91,2,11.5
528,Constitucion,CL,2022-07-14 02:48:10,-35.3333,-72.4167,40.24,93,100,4.97
529,Concepcion Del Uruguay,AR,2022-07-14 02:48:17,-32.4825,-58.2372,51.98,80,35,1.99
530,Kollam,IN,2022-07-14 02:52:33,8.8833,76.6,79.34,82,96,15.82
531,Portland,US,2022-07-14 02:50:45,45.5234,-122.6762,78.84,50,20,8.05
532,Bontang,ID,2022-07-14 02:52:34,0.1333,117.5,74.59,91,100,4.94
533,Sao Joao Da Barra,BR,2022-07-14 02:51:28,-21.6403,-41.0511,69.15,94,33,5.99
534,Roma,US,2022-07-14 02:52:35,43.2128,-75.4557,66.67,95,20,3.44
535,Inongo,CD,2022-07-14 02:52:35,-1.95,18.2667,70.0,60,100,4.52
536,Half Moon Bay,US,2022-07-14 02:52:35,37.4636,-122.4286,74.03,80,100,19.57
537,Taft,IR,2022-07-14 02:52:36,31.7471,54.2088,71.55,16,0,4.61
538,Fortuna,US,2022-07-14 02:50:36,40.5982,-124.1573,61.93,76,20,3.0
539,Rampura,IN,2022-07-14 02:52:37,30.25,75.2333,91.74,55,18,5.75
540,Plainview,US,2022-07-14 02:51:00,40.7765,-73.4673,78.26,74,0,6.91
541,Chalus,IR,2022-07-14 02:52:37,36.655,51.4204,72.86,88,0,2.3
542,Benoy,TD,2022-07-14 02:52:38,8.9833,16.3199,71.2,86,100,3.91
543,Sakaiminato,JP,2022-07-14 02:52:38,35.55,133.2333,82.33,89,75,12.66
544,Coahuayana,MX,2022-07-14 02:52:39,18.7333,-103.6833,79.21,89,100,2.51
545,Ormara,PK,2022-07-14 02:52:39,25.2088,64.6357,84.69,85,34,5.91
546,Avila,ES,2022-07-14 02:52:39,40.5833,-5.0,71.65,24,5,2.35
547,Sept-Iles,CA,2022-07-14 02:52:40,50.2001,-66.3821,59.0,74,20,1.14
548,Byron Bay,AU,2022-07-14 02:50:31,-28.65,153.6167,63.72,69,84,19.35
549,Bubaque,GW,2022-07-14 02:52:40,11.2833,-15.8333,80.69,80,100,8.41
550,Dali,CN,2022-07-14 02:52:41,25.7,100.1833,77.94,55,0,2.95
551,Esperance,AU,2022-07-14 02:52:41,-33.8667,121.9,63.59,45,49,19.75
552,Emerald,AU,2022-07-14 02:52:42,-23.5333,148.1667,61.34,43,0,11.77
553,Hofn,IS,2022-07-14 02:52:42,64.2539,-15.2082,50.22,81,76,9.33
554,Aneho,TG,2022-07-14 02:52:42,6.2333,1.6,77.2,87,100,10.63
555,Cap-Aux-Meules,CA,2022-07-14 02:52:43,47.3821,-61.8597,60.82,72,20,5.75
556,Urubicha,BO,2022-07-14 02:52:43,-15.3833,-62.95,70.88,71,56,2.1
557,Puerto Carreno,CO,2022-07-14 02:53:44,6.189,-67.4859,80.58,83,20,3.44
558,Filadelfia,US,2022-07-14 02:51:48,39.9523,-75.1638,82.15,70,100,4.0
559,Margate,GB,2022-07-14 02:53:44,51.3813,1.3862,64.31,89,98,1.01
560,Codrington,AU,2022-07-14 02:53:45,-38.2667,141.9667,53.64,70,100,6.17
561,Touros,BR,2022-07-14 02:53:45,-5.1989,-35.4608,73.85,88,31,11.39
562,Viedma,AR,2022-07-14 02:53:46,-40.8135,-62.9967,44.89,75,100,6.67
563,Chihuahua,MX,2022-07-14 02:51:41,28.5,-106.0,81.16,34,26,5.61
564,Meadow Lake,US,2022-07-14 02:48:49,34.8014,-106.5436,86.11,48,41,9.64
565,Miranda Do Corvo,PT,2022-07-14 02:53:46,40.0932,-8.3326,79.43,28,21,3.78
566,Puerto Suarez,BO,2022-07-14 02:53:47,-18.95,-57.8,71.2,64,7,4.12
567,Bad Munstereifel,DE,2022-07-14 02:53:47,50.55,6.7667,65.25,82,96,3.62
568,Fengcheng,CN,2022-07-14 02:53:48,40.4536,124.0717,81.93,67,34,5.32
569,Flin Flon,CA,2022-07-14 02:53:48,54.7682,-101.865,73.02,60,100,13.09
570,Soyo,AO,2022-07-14 02:53:49,-6.1349,12.3689,68.32,92,38,4.52
571,Metro,ID,2022-07-14 02:53:49,-5.1131,105.3067,82.27,77,93,5.66
572,Nador,MA,2022-07-14 02:53:50,35.174,-2.9287,73.65,94,40,3.44
573,Huamachuco,PE,2022-07-14 02:53:50,-7.8,-78.0667,50.25,67,89,1.19
574,Dong Hoi,VN,2022-07-14 02:53:51,17.4833,106.6,81.61,84,100,5.12
575,Vredendal,ZA,2022-07-14 02:49:14,-31.6683,18.5012,54.73,77,100,2.46
576,Shahrud,IR,2022-07-14 02:53:51,36.4182,54.9763,73.8,23,0,3.78
577,Bitkine,TD,2022-07-14 02:53:52,11.9801,18.2138,75.4,77,100,4.09
578,Port Macquarie,AU,2022-07-14 02:53:52,-31.4333,152.9167,61.9,71,50,18.66
579,Panzhihua,CN,2022-07-14 02:53:53,26.5851,101.7128,87.06,55,6,0.67
580,Goianesia,BR,2022-07-14 02:51:22,-15.3175,-49.1175,66.87,43,99,4.07
581,Barabash,RU,2022-07-14 02:53:53,43.2,131.4833,67.28,99,100,1.45
582,Berbera,SO,2022-07-14 02:53:54,10.4396,45.0143,91.17,36,92,27.76
583,Carauari,BR,2022-07-14 02:53:54,-4.8828,-66.8958,75.58,86,83,0.63
584,Olga,RU,2022-07-14 02:53:55,43.7444,135.2892,63.12,99,100,11.01
585,Govindgarh,IN,2022-07-14 02:53:55,27.5,76.9833,95.68,41,4,11.32
586,Empalme,MX,2022-07-14 02:53:56,27.9667,-110.8167,96.35,53,78,6.08
587,Lavrentiya,RU,2022-07-14 02:53:56,65.5833,-171.0,53.19,65,25,6.87
588,Chiquimulilla,GT,2022-07-14 02:53:57,14.0858,-90.3767,74.3,96,100,3.76
589,Ardahan,TR,2022-07-14 02:53:57,41.1087,42.7022,52.5,95,19,3.56
590,Moa,CU,2022-07-14 02:53:58,20.6569,-74.9403,78.85,86,4,12.82
591,Daru,PG,2022-07-14 02:53:58,-9.0763,143.2092,78.06,72,93,17.27
592,Strezhevoy,RU,2022-07-14 02:53:59,60.7333,77.5889,62.6,49,100,1.5
593,Zhigansk,RU,2022-07-14 02:53:59,66.7697,123.3711,68.56,73,87,12.66
